duration_conf,init_conf,jours_confinement,nbIr,nbR,nbS,nb_confinement,pic_max,relesae_conf,seed
48.69727676291426,4.5635397679175576,36.75,0.0,110.0,90.0,3.0,65.0,11.783736046298857,1995190691
48.69727676291426,4.5635397679175576,49.0,0.0,123.0,77.0,4.0,58.0,11.783736046298857,616090492
48.69727676291426,4.5635397679175576,36.75,0.0,98.0,102.0,3.0,60.0,11.783736046298857,-226066243
48.69727676291426,4.5635397679175576,36.75,0.0,112.0,88.0,3.0,68.0,11.783736046298857,418030380
48.69727676291426,4.5635397679175576,61.25,0.0,148.0,52.0,5.0,52.0,11.783736046298857,544097360
48.69727676291426,4.5635397679175576,36.75,0.0,132.0,68.0,3.0,81.0,11.783736046298857,-1545078868
48.69727676291426,4.5635397679175576,36.75,0.0,133.0,67.0,3.0,69.0,11.783736046298857,-408325537
48.69727676291426,4.5635397679175576,36.75,0.0,113.0,87.0,3.0,53.0,11.783736046298857,-623634765
48.69727676291426,4.5635397679175576,36.75,0.0,88.0,112.0,3.0,55.0,11.783736046298857,-1299827441
48.69727676291426,4.5635397679175576,61.25,0.0,123.0,77.0,5.0,66.0,11.783736046298857,92688530
48.69727676291426,4.5635397679175576,27.5,0.0,94.0,106.0,3.0,64.0,11.783736046298857,-1684871508
48.69727676291426,4.5635397679175576,49.0,0.0,137.0,63.0,4.0,73.0,11.783736046298857,-2024797307
48.69727676291426,4.5635397679175576,48.25,0.0,105.0,95.0,4.0,65.0,11.783736046298857,-1066526422
48.69727676291426,4.5635397679175576,36.75,0.0,81.0,119.0,3.0,56.0,11.783736046298857,-1685578535
48.69727676291426,4.5635397679175576,36.75,0.0,121.0,79.0,4.0,74.0,11.783736046298857,515614820
48.69727676291426,4.5635397679175576,36.75,0.0,130.0,70.0,3.0,84.0,11.783736046298857,695673466
48.69727676291426,4.5635397679175576,36.75,0.0,130.0,70.0,3.0,66.0,11.783736046298857,-1045967573
48.69727676291426,4.5635397679175576,36.75,0.0,109.0,91.0,3.0,60.0,11.783736046298857,422448212
48.69727676291426,4.5635397679175576,61.25,0.0,117.0,83.0,5.0,58.0,11.783736046298857,-1885736596
48.69727676291426,4.5635397679175576,36.75,0.0,139.0,61.0,3.0,82.0,11.783736046298857,1518798099
48.69727676291426,4.5635397679175576,49.0,0.0,102.0,98.0,4.0,57.0,11.783736046298857,-347597077
48.69727676291426,4.5635397679175576,73.5,0.0,156.0,44.0,6.0,73.0,11.783736046298857,-804401806
48.69727676291426,4.5635397679175576,36.75,0.0,129.0,71.0,3.0,77.0,11.783736046298857,-386440085
48.69727676291426,4.5635397679175576,36.75,0.0,124.0,76.0,3.0,71.0,11.783736046298857,1831791751
52.64722707735415,1.0,26.5,0.0,55.0,145.0,2.0,46.0,11.513106566641842,1349616493
48.69727676291426,4.5635397679175576,49.0,0.0,136.0,64.0,4.0,69.0,11.783736046298857,1833949282
52.64722707735415,1.0,38.75,0.0,89.0,111.0,3.0,52.0,11.513106566641842,549280271
48.69727676291426,4.5635397679175576,61.25,0.0,115.0,85.0,5.0,47.0,11.783736046298857,-301011784
48.69727676291426,4.5635397679175576,36.75,0.0,80.0,120.0,3.0,49.0,11.783736046298857,379913589
48.69727676291426,4.5635397679175576,38.5,0.0,97.0,103.0,4.0,55.0,11.783736046298857,51134938
48.69727676291426,4.5635397679175576,24.5,0.0,87.0,113.0,2.0,52.0,11.783736046298857,-256188241
48.69727676291426,4.5635397679175576,60.25,0.0,124.0,76.0,5.0,66.0,11.783736046298857,1703444091
48.69727676291426,4.5635397679175576,49.0,0.0,143.0,57.0,4.0,62.0,11.783736046298857,-1857978572
48.69727676291426,4.5635397679175576,36.75,0.0,119.0,81.0,3.0,68.0,11.783736046298857,-1351452188
48.69727676291426,4.5635397679175576,56.0,0.0,118.0,82.0,5.0,51.0,11.783736046298857,677289479
48.69727676291426,4.5635397679175576,49.0,0.0,112.0,88.0,4.0,58.0,11.783736046298857,532900791
48.69727676291426,4.5635397679175576,61.25,0.0,125.0,75.0,5.0,63.0,11.783736046298857,1840815797
48.69727676291426,4.5635397679175576,36.75,0.0,126.0,74.0,3.0,74.0,11.783736046298857,507352403
52.64722707735415,1.0,53.0,0.0,112.0,88.0,4.0,48.0,11.513106566641842,478819235
48.69727676291426,4.5635397679175576,49.0,0.0,166.0,34.0,4.0,83.0,11.783736046298857,320662289
48.69727676291426,4.5635397679175576,36.75,0.0,112.0,88.0,3.0,60.0,11.783736046298857,299059394
48.69727676291426,4.5635397679175576,49.0,0.0,135.0,65.0,4.0,67.0,11.783736046298857,1559202726
52.64722707735415,1.0,26.5,0.0,41.0,159.0,2.0,30.0,11.513106566641842,1811944193
52.64722707735415,1.0,39.75,0.0,72.0,128.0,3.0,40.0,11.513106566641842,-578020641
48.69727676291426,4.5635397679175576,49.0,0.0,108.0,92.0,4.0,66.0,11.783736046298857,-73358532
52.64722707735415,1.0,26.5,0.0,39.0,161.0,2.0,33.0,11.513106566641842,-1944199557
52.64722707735415,1.0,39.75,0.0,69.0,131.0,3.0,48.0,11.513106566641842,-828925853
52.64722707735415,1.0,26.5,0.0,65.0,135.0,2.0,43.0,11.513106566641842,353519034
52.64722707735415,1.0,26.5,0.0,60.0,140.0,2.0,57.0,11.513106566641842,-791699953
48.69727676291426,4.5635397679175576,37.25,0.0,79.0,121.0,4.0,43.0,11.783736046298857,-532592683
52.64722707735415,1.0,32.0,0.0,73.0,127.0,3.0,49.0,11.513106566641842,-632937244
52.64722707735415,1.0,26.5,0.0,54.0,146.0,2.0,39.0,11.513106566641842,-2013182156
52.64722707735415,1.0,26.5,0.0,42.0,158.0,2.0,29.0,11.513106566641842,2135768851
52.64722707735415,1.0,39.75,0.0,70.0,130.0,3.0,49.0,11.513106566641842,1414949550
52.64722707735415,1.0,66.25,0.0,88.0,112.0,5.0,46.0,11.513106566641842,1800585747
52.64722707735415,1.0,39.75,0.0,77.0,123.0,3.0,47.0,11.513106566641842,1808878585
52.64722707735415,1.0,53.0,0.0,63.0,137.0,4.0,43.0,11.513106566641842,-1807389918
52.64722707735415,1.0,26.5,0.0,97.0,103.0,2.0,63.0,11.513106566641842,-288684876
52.64722707735415,1.0,25.0,0.0,49.0,151.0,2.0,47.0,11.513106566641842,2127579165
52.64722707735415,1.0,32.25,0.0,69.0,131.0,3.0,44.0,11.513106566641842,-1694073130
52.64722707735415,1.0,51.25,0.0,91.0,109.0,4.0,45.0,11.513106566641842,1372735307
52.64722707735415,1.0,39.75,0.0,70.0,130.0,3.0,44.0,11.513106566641842,688575477
52.64722707735415,1.0,39.75,0.0,117.0,83.0,3.0,65.0,11.513106566641842,904863213
52.64722707735415,1.0,39.75,0.0,66.0,134.0,3.0,33.0,11.513106566641842,-367120834
52.64722707735415,1.0,26.5,0.0,67.0,133.0,2.0,41.0,11.513106566641842,-1435424762
52.64722707735415,1.0,26.5,0.0,41.0,159.0,2.0,36.0,11.513106566641842,-1835505632
52.64722707735415,1.0,26.5,0.0,88.0,112.0,2.0,78.0,11.513106566641842,361107132
52.64722707735415,1.0,26.5,0.0,55.0,145.0,2.0,37.0,11.513106566641842,-522348831
52.64722707735415,1.0,53.0,0.0,88.0,112.0,4.0,44.0,11.513106566641842,-980682560
52.64722707735415,1.0,39.75,0.0,105.0,95.0,3.0,49.0,11.513106566641842,-1796381097
52.64722707735415,1.0,26.5,0.0,44.0,156.0,2.0,33.0,11.513106566641842,1532596566
52.64722707735415,1.0,26.5,0.0,45.0,155.0,2.0,40.0,11.513106566641842,-1395022374
52.64722707735415,1.0,26.5,0.0,69.0,131.0,2.0,50.0,11.513106566641842,1326474222
52.64722707735415,1.0,39.75,0.0,83.0,117.0,3.0,44.0,11.513106566641842,1895951248
52.64722707735415,1.0,45.75,0.0,75.0,125.0,4.0,51.0,11.513106566641842,63226914
52.64722707735415,1.0,26.5,0.0,68.0,132.0,2.0,51.0,11.513106566641842,-1196890785
52.64722707735415,1.0,26.5,0.0,64.0,136.0,2.0,42.0,11.513106566641842,206998856
52.64722707735415,1.0,26.5,0.0,67.0,133.0,2.0,51.0,11.513106566641842,-1684085073
52.64722707735415,1.0,31.75,0.0,64.0,136.0,3.0,49.0,11.513106566641842,1443304429
52.64722707735415,1.0,39.75,0.0,52.0,148.0,3.0,36.0,11.513106566641842,-234908801
52.64722707735415,1.0,26.5,0.0,61.0,139.0,2.0,42.0,11.513106566641842,258234551
52.64722707735415,1.0,26.5,0.0,82.0,118.0,2.0,45.0,11.513106566641842,567060649
52.64722707735415,1.0,26.5,0.0,50.0,150.0,2.0,43.0,11.513106566641842,-508167926
52.64722707735415,1.0,26.5,0.0,64.0,136.0,2.0,38.0,11.513106566641842,35371275
52.64722707735415,1.0,39.75,0.0,54.0,146.0,3.0,42.0,11.513106566641842,-1279269106
52.64722707735415,1.0,39.75,0.0,100.0,100.0,3.0,53.0,11.513106566641842,860961559
52.64722707735415,1.0,64.25,0.0,99.0,101.0,5.0,44.0,11.513106566641842,-1435756482
52.64722707735415,1.0,53.0,0.0,72.0,128.0,4.0,35.0,11.513106566641842,907525343
52.64722707735415,1.0,39.75,0.0,83.0,117.0,3.0,59.0,11.513106566641842,-1986503080
52.64722707735415,1.0,26.5,0.0,62.0,138.0,2.0,43.0,11.513106566641842,-1053320465
52.64722707735415,1.0,27.25,0.0,90.0,110.0,3.0,67.0,11.513106566641842,797949440
52.64722707735415,1.0,39.75,0.0,108.0,92.0,3.0,61.0,11.513106566641842,-1260117952
52.64722707735415,1.0,39.75,0.0,76.0,124.0,3.0,46.0,11.513106566641842,912618663
52.64722707735415,1.0,26.5,0.0,84.0,116.0,2.0,59.0,11.513106566641842,-209096240
52.64722707735415,1.0,39.75,0.0,59.0,141.0,3.0,32.0,11.513106566641842,1851438464
52.64722707735415,1.0,39.75,0.0,68.0,132.0,3.0,49.0,11.513106566641842,600317736
52.64722707735415,1.0,39.75,0.0,107.0,93.0,3.0,64.0,11.513106566641842,-917321754
52.64722707735415,1.0,39.75,0.0,66.0,134.0,3.0,45.0,11.513106566641842,-951843090
52.64722707735415,1.0,39.75,0.0,85.0,115.0,3.0,50.0,11.513106566641842,770396934
52.64722707735415,1.0,26.5,0.0,58.0,142.0,2.0,48.0,11.513106566641842,1075141927
52.64722707735415,1.0,39.75,0.0,102.0,98.0,3.0,66.0,11.513106566641842,-641591288
52.64722707735415,1.0,39.75,0.0,85.0,115.0,3.0,57.0,11.513106566641842,1021871938
52.64722707735415,1.0,39.75,0.0,94.0,106.0,3.0,42.0,11.513106566641842,2002916440
52.64722707735415,1.0,66.25,0.0,109.0,91.0,5.0,38.0,11.513106566641842,584250478
52.64722707735415,1.0,26.5,0.0,103.0,97.0,2.0,76.0,11.513106566641842,1145066804
52.64722707735415,1.0,39.75,0.0,64.0,136.0,3.0,33.0,11.513106566641842,417934098
52.64722707735415,1.0,39.75,0.0,70.0,130.0,3.0,49.0,11.513106566641842,1116950634
52.64722707735415,1.0,39.75,0.0,71.0,129.0,3.0,41.0,11.513106566641842,1285659488
52.64722707735415,1.0,26.5,0.0,62.0,138.0,2.0,42.0,11.513106566641842,1006199854
52.64722707735415,1.0,39.75,0.0,99.0,101.0,3.0,45.0,11.513106566641842,-1622207719
52.64722707735415,1.0,26.5,0.0,49.0,151.0,2.0,35.0,11.513106566641842,449591700
52.64722707735415,1.0,39.75,0.0,84.0,116.0,3.0,37.0,11.513106566641842,2044622204
52.64722707735415,1.0,39.75,0.0,114.0,86.0,3.0,50.0,11.513106566641842,-255788335
52.64722707735415,1.0,53.0,0.0,79.0,121.0,4.0,41.0,11.513106566641842,-1885639607
52.64722707735415,1.0,39.75,0.0,60.0,140.0,3.0,41.0,11.513106566641842,1866892373
52.64722707735415,1.0,28.75,0.0,62.0,138.0,3.0,34.0,11.513106566641842,206131579
52.64722707735415,1.0,26.5,0.0,49.0,151.0,2.0,39.0,11.513106566641842,2065067093
52.64722707735415,1.0,39.75,0.0,91.0,109.0,3.0,70.0,11.513106566641842,-616199903
52.64722707735415,1.0,37.75,0.0,100.0,100.0,3.0,54.0,11.513106566641842,483740764
76.16175126178166,1.0,14.5,0.0,42.0,158.0,1.0,42.0,4.713612091012874,899052973
76.16175126178166,1.0,14.0,0.0,38.0,162.0,1.0,38.0,4.713612091012874,1120028769
76.16175126178166,1.0,25.75,0.0,40.0,160.0,2.0,40.0,4.713612091012874,197107458
76.16175126178166,1.0,15.5,0.0,34.0,166.0,1.0,34.0,4.713612091012874,-778854176
76.16175126178166,1.0,25.25,0.0,44.0,156.0,2.0,44.0,4.713612091012874,1179062988
76.16175126178166,1.0,33.25,0.0,70.0,130.0,2.0,65.0,4.713612091012874,1199202854
76.16175126178166,1.0,19.25,0.0,36.0,164.0,1.0,36.0,4.713612091012874,1797197406
76.16175126178166,1.0,17.75,0.0,39.0,161.0,1.0,39.0,4.713612091012874,-1890489427
76.16175126178166,1.0,15.5,0.0,45.0,155.0,1.0,45.0,4.713612091012874,1406785450
76.16175126178166,1.0,19.25,0.0,58.0,142.0,1.0,58.0,4.713612091012874,1765814452
76.16175126178166,1.0,14.25,0.0,34.0,166.0,1.0,34.0,4.713612091012874,-513574653
76.16175126178166,1.0,21.25,0.0,50.0,150.0,2.0,50.0,4.713612091012874,766945343
76.16175126178166,1.0,38.25,0.0,44.0,156.0,2.0,34.0,4.713612091012874,-335836798
76.16175126178166,1.0,14.0,0.0,34.0,166.0,1.0,34.0,4.713612091012874,1983684248
76.16175126178166,1.0,14.5,0.0,41.0,159.0,1.0,41.0,4.713612091012874,1511815818
76.16175126178166,1.0,15.0,0.0,40.0,160.0,1.0,40.0,4.713612091012874,631488662
76.16175126178166,1.0,23.75,0.0,49.0,151.0,2.0,49.0,4.713612091012874,-1873553072
76.16175126178166,1.0,18.5,0.0,50.0,150.0,1.0,50.0,4.713612091012874,128750468
76.16175126178166,1.0,33.25,0.0,51.0,149.0,2.0,49.0,4.713612091012874,-766971280
76.16175126178166,1.0,21.5,0.0,51.0,149.0,2.0,51.0,4.713612091012874,-1356451658
76.16175126178166,1.0,14.5,0.0,38.0,162.0,1.0,38.0,4.713612091012874,1405728083
76.16175126178166,1.0,22.0,0.0,47.0,153.0,2.0,47.0,4.713612091012874,-310759012
76.16175126178166,1.0,15.5,0.0,61.0,139.0,1.0,61.0,4.713612091012874,1600383192
76.16175126178166,1.0,14.0,0.0,34.0,166.0,1.0,34.0,4.713612091012874,-1103627998
76.16175126178166,1.0,17.25,0.0,43.0,157.0,1.0,43.0,4.713612091012874,-891223421
76.16175126178166,1.0,14.0,0.0,33.0,167.0,1.0,33.0,4.713612091012874,-1621736914
76.16175126178166,1.0,15.0,0.0,46.0,154.0,1.0,46.0,4.713612091012874,342360211
76.16175126178166,1.0,34.75,0.0,40.0,160.0,2.0,33.0,4.713612091012874,-1299253613
76.16175126178166,1.0,14.25,0.0,41.0,159.0,1.0,41.0,4.713612091012874,1297042813
76.16175126178166,1.0,14.25,0.0,43.0,157.0,1.0,43.0,4.713612091012874,2135264743
76.16175126178166,1.0,14.25,0.0,35.0,165.0,1.0,35.0,4.713612091012874,1251289162
76.16175126178166,1.0,19.25,0.0,56.0,144.0,2.0,56.0,4.713612091012874,1137629049
76.16175126178166,1.0,14.25,0.0,41.0,159.0,1.0,41.0,4.713612091012874,-116511682
76.16175126178166,1.0,24.0,0.0,52.0,148.0,2.0,52.0,4.713612091012874,1216872119
76.16175126178166,1.0,16.5,0.0,38.0,162.0,1.0,38.0,4.713612091012874,-1645584348
76.16175126178166,1.0,14.25,0.0,48.0,152.0,1.0,48.0,4.713612091012874,2060803708
76.16175126178166,1.0,31.25,0.0,47.0,153.0,2.0,46.0,4.713612091012874,-1604513066
76.16175126178166,1.0,33.75,0.0,68.0,132.0,2.0,62.0,4.713612091012874,1051999458
76.16175126178166,1.0,14.25,0.0,49.0,151.0,1.0,49.0,4.713612091012874,-1468286221
76.16175126178166,1.0,14.0,0.0,30.0,170.0,1.0,30.0,4.713612091012874,-1051462250
76.16175126178166,1.0,33.25,0.0,62.0,138.0,2.0,60.0,4.713612091012874,79606426
76.16175126178166,1.0,33.25,0.0,59.0,141.0,2.0,57.0,4.713612091012874,853966578
76.16175126178166,1.0,14.25,0.0,38.0,162.0,1.0,38.0,4.713612091012874,-1205522147
76.16175126178166,1.0,16.5,0.0,39.0,161.0,1.0,39.0,4.713612091012874,-1294617083
76.16175126178166,1.0,32.25,0.0,48.0,152.0,2.0,47.0,4.713612091012874,1065972823
76.16175126178166,1.0,14.25,0.0,52.0,148.0,1.0,52.0,4.713612091012874,565331444
76.16175126178166,1.0,14.25,0.0,30.0,170.0,1.0,30.0,4.713612091012874,830128515
76.16175126178166,1.0,14.25,0.0,37.0,163.0,1.0,37.0,4.713612091012874,1684226461
76.16175126178166,1.0,14.0,0.0,42.0,158.0,1.0,42.0,4.713612091012874,874301552
76.16175126178166,1.0,19.0,0.0,27.0,173.0,1.0,27.0,4.713612091012874,1824458969
76.16175126178166,1.0,16.25,0.0,46.0,154.0,1.0,46.0,4.713612091012874,1270289506
76.16175126178166,1.0,15.75,0.0,45.0,155.0,1.0,45.0,4.713612091012874,-581835841
76.16175126178166,1.0,14.25,0.0,39.0,161.0,1.0,39.0,4.713612091012874,-20580399
76.16175126178166,1.0,16.75,0.0,40.0,160.0,1.0,40.0,4.713612091012874,1220532379
76.16175126178166,1.0,14.5,0.0,47.0,153.0,1.0,47.0,4.713612091012874,-1851976313
76.16175126178166,1.0,14.0,0.0,31.0,169.0,1.0,31.0,4.713612091012874,-1216406942
76.16175126178166,1.0,14.75,0.0,38.0,162.0,1.0,38.0,4.713612091012874,162752043
76.16175126178166,1.0,23.0,0.0,55.0,145.0,2.0,55.0,4.713612091012874,534505246
76.16175126178166,1.0,14.25,0.0,48.0,152.0,1.0,48.0,4.713612091012874,-1027159504
76.16175126178166,1.0,21.75,0.0,52.0,148.0,2.0,52.0,4.713612091012874,-916710964
76.16175126178166,1.0,33.25,0.0,69.0,131.0,2.0,66.0,4.713612091012874,323098267
76.16175126178166,1.0,15.25,0.0,32.0,168.0,1.0,32.0,4.713612091012874,-630664293
76.16175126178166,1.0,14.5,0.0,49.0,151.0,1.0,49.0,4.713612091012874,-1619764027
76.16175126178166,1.0,17.75,0.0,47.0,153.0,1.0,47.0,4.713612091012874,-945317843
76.16175126178166,1.0,15.25,0.0,51.0,149.0,1.0,51.0,4.713612091012874,1836590113
76.16175126178166,1.0,14.25,0.0,39.0,161.0,1.0,39.0,4.713612091012874,1134001869
76.16175126178166,1.0,18.5,0.0,46.0,154.0,1.0,46.0,4.713612091012874,-1115083906
76.16175126178166,1.0,23.5,0.0,42.0,158.0,2.0,42.0,4.713612091012874,-45679979
76.16175126178166,1.0,17.0,0.0,51.0,149.0,1.0,51.0,4.713612091012874,-2047164758
76.16175126178166,1.0,15.0,0.0,46.0,154.0,1.0,46.0,4.713612091012874,277737145
76.16175126178166,1.0,20.0,0.0,43.0,157.0,2.0,43.0,4.713612091012874,-636064312
76.16175126178166,1.0,14.0,0.0,41.0,159.0,1.0,41.0,4.713612091012874,-947734581
76.16175126178166,1.0,33.25,0.0,68.0,132.0,2.0,65.0,4.713612091012874,-351660876
76.16175126178166,1.0,15.25,0.0,40.0,160.0,1.0,40.0,4.713612091012874,752001963
76.16175126178166,1.0,33.25,0.0,57.0,143.0,2.0,55.0,4.713612091012874,-1231160653
76.16175126178166,1.0,32.75,0.0,31.0,169.0,2.0,30.0,4.713612091012874,1919120331
76.16175126178166,1.0,16.75,0.0,43.0,157.0,1.0,43.0,4.713612091012874,1299208945
76.16175126178166,1.0,17.75,0.0,45.0,155.0,1.0,45.0,4.713612091012874,1860470239
76.16175126178166,1.0,24.25,0.0,39.0,161.0,2.0,39.0,4.713612091012874,-2141821590
32.867332044378784,1.0,34.75,0.0,180.0,20.0,5.0,148.0,15.44914885482357,686808524
76.16175126178166,1.0,33.25,0.0,41.0,159.0,2.0,35.0,4.713612091012874,2141980176
76.16175126178166,1.0,19.0,0.0,33.0,167.0,1.0,33.0,4.713612091012874,-1765477657
76.16175126178166,1.0,14.75,0.0,35.0,165.0,1.0,35.0,4.713612091012874,-777233809
32.867332044378784,1.0,42.75,0.0,178.0,22.0,6.0,114.0,15.44914885482357,1410230125
76.16175126178166,1.0,35.5,0.0,60.0,140.0,2.0,53.0,4.713612091012874,1180762392
76.16175126178166,1.0,19.25,0.0,34.0,166.0,1.0,34.0,4.713612091012874,74190258
32.867332044378784,1.0,51.25,0.0,192.0,8.0,7.0,152.0,15.44914885482357,1147230564
32.867332044378784,1.0,43.0,0.0,174.0,26.0,6.0,117.0,15.44914885482357,-877226869
32.867332044378784,1.0,43.0,0.0,195.0,5.0,6.0,116.0,15.44914885482357,-767612928
32.867332044378784,1.0,34.75,0.0,168.0,32.0,5.0,137.0,15.44914885482357,2031390314
32.867332044378784,1.0,33.0,0.0,180.0,20.0,4.0,152.0,15.44914885482357,-1896405022
32.867332044378784,1.0,34.75,0.0,171.0,29.0,5.0,126.0,15.44914885482357,-1366209561
32.867332044378784,1.0,35.0,0.0,194.0,6.0,5.0,111.0,15.44914885482357,-1989010789
32.867332044378784,1.0,34.75,0.0,178.0,22.0,5.0,131.0,15.44914885482357,-693639173
32.867332044378784,1.0,35.0,0.0,186.0,14.0,5.0,143.0,15.44914885482357,2066395534
32.867332044378784,1.0,49.5,0.0,187.0,13.0,6.0,115.0,15.44914885482357,744149017
32.867332044378784,1.0,34.75,0.0,189.0,11.0,5.0,144.0,15.44914885482357,-229983426
32.867332044378784,1.0,37.0,0.0,192.0,8.0,5.0,156.0,15.44914885482357,1039079901
32.867332044378784,1.0,59.5,0.0,189.0,11.0,8.0,120.0,15.44914885482357,1845987336
32.867332044378784,1.0,42.5,0.0,189.0,11.0,6.0,116.0,15.44914885482357,1945862025
32.867332044378784,1.0,41.25,0.0,178.0,22.0,6.0,117.0,15.44914885482357,510149097
32.867332044378784,1.0,42.25,0.0,187.0,13.0,6.0,112.0,15.44914885482357,-542763795
32.867332044378784,1.0,43.0,0.0,188.0,12.0,6.0,135.0,15.44914885482357,383600566
32.867332044378784,1.0,43.5,0.0,183.0,17.0,6.0,141.0,15.44914885482357,-3157713
32.867332044378784,1.0,51.25,0.0,192.0,8.0,7.0,114.0,15.44914885482357,786225185
32.867332044378784,1.0,43.0,0.0,189.0,11.0,6.0,149.0,15.44914885482357,1552447796
32.867332044378784,1.0,34.75,0.0,195.0,5.0,5.0,133.0,15.44914885482357,-611082108
32.867332044378784,1.0,42.5,0.0,176.0,24.0,6.0,115.0,15.44914885482357,895628765
32.867332044378784,1.0,33.0,0.0,141.0,59.0,4.0,108.0,15.44914885482357,-1382822713
32.867332044378784,1.0,59.5,0.0,179.0,21.0,8.0,127.0,15.44914885482357,1289149749
32.867332044378784,1.0,43.0,0.0,115.0,85.0,6.0,80.0,15.44914885482357,-1746790548
32.867332044378784,1.0,51.25,0.0,174.0,26.0,7.0,114.0,15.44914885482357,-1756103776
32.867332044378784,1.0,33.0,0.0,163.0,37.0,4.0,130.0,15.44914885482357,744096765
32.867332044378784,1.0,43.25,0.0,196.0,4.0,6.0,122.0,15.44914885482357,-1934941120
32.867332044378784,1.0,34.75,0.0,177.0,23.0,5.0,128.0,15.44914885482357,-1658766535
32.867332044378784,1.0,43.0,0.0,179.0,21.0,6.0,121.0,15.44914885482357,-787185156
32.867332044378784,1.0,43.75,0.0,182.0,18.0,6.0,105.0,15.44914885482357,758312806
32.867332044378784,1.0,52.25,0.0,195.0,5.0,7.0,113.0,15.44914885482357,979490743
32.867332044378784,1.0,42.25,0.0,192.0,8.0,6.0,135.0,15.44914885482357,437833110
32.867332044378784,1.0,49.5,0.0,171.0,29.0,6.0,134.0,15.44914885482357,824732512
32.867332044378784,1.0,41.25,0.0,183.0,17.0,5.0,118.0,15.44914885482357,-2074236763
32.867332044378784,1.0,37.25,0.0,181.0,19.0,5.0,127.0,15.44914885482357,-618193968
32.867332044378784,1.0,49.75,0.0,190.0,10.0,7.0,102.0,15.44914885482357,-1953009074
32.867332044378784,1.0,43.0,0.0,174.0,26.0,6.0,103.0,15.44914885482357,-2107214476
32.867332044378784,1.0,41.25,0.0,187.0,13.0,5.0,136.0,15.44914885482357,2083949262
32.867332044378784,1.0,49.5,0.0,185.0,15.0,7.0,126.0,15.44914885482357,1291488686
32.867332044378784,1.0,41.25,0.0,190.0,10.0,6.0,142.0,15.44914885482357,-1802813634
32.867332044378784,1.0,34.75,0.0,176.0,24.0,5.0,148.0,15.44914885482357,-768480744
32.867332044378784,1.0,33.0,0.0,176.0,24.0,4.0,146.0,15.44914885482357,551395233
32.867332044378784,1.0,34.0,0.0,186.0,14.0,5.0,122.0,15.44914885482357,-2059663328
32.867332044378784,1.0,34.75,0.0,193.0,7.0,5.0,142.0,15.44914885482357,374999242
32.867332044378784,1.0,43.0,0.0,187.0,13.0,6.0,129.0,15.44914885482357,795595920
32.867332044378784,1.0,34.75,0.0,193.0,7.0,5.0,124.0,15.44914885482357,545969113
32.867332044378784,1.0,43.0,0.0,186.0,14.0,6.0,126.0,15.44914885482357,-313330183
32.867332044378784,1.0,43.0,0.0,186.0,14.0,6.0,131.0,15.44914885482357,-745451666
32.867332044378784,1.0,41.25,0.0,163.0,37.0,5.0,128.0,15.44914885482357,127697464
32.867332044378784,1.0,36.25,0.0,198.0,2.0,5.0,171.0,15.44914885482357,2074302308
32.867332044378784,1.0,50.75,0.0,175.0,25.0,7.0,77.0,15.44914885482357,-963329094
32.867332044378784,1.0,43.0,0.0,175.0,25.0,6.0,125.0,15.44914885482357,-940818742
32.867332044378784,1.0,41.25,0.0,190.0,10.0,6.0,142.0,15.44914885482357,623651394
32.867332044378784,1.0,43.75,0.0,191.0,9.0,6.0,129.0,15.44914885482357,-1502193546
32.867332044378784,1.0,34.75,0.0,176.0,24.0,5.0,113.0,15.44914885482357,440549561
32.867332044378784,1.0,34.75,0.0,182.0,18.0,5.0,141.0,15.44914885482357,563616503
32.867332044378784,1.0,33.0,0.0,190.0,10.0,5.0,142.0,15.44914885482357,-1848460358
32.867332044378784,1.0,49.5,0.0,189.0,11.0,6.0,97.0,15.44914885482357,-1178539444
32.867332044378784,1.0,35.0,0.0,172.0,28.0,5.0,121.0,15.44914885482357,152471005
32.867332044378784,1.0,34.75,0.0,170.0,30.0,5.0,138.0,15.44914885482357,-759503276
32.867332044378784,1.0,37.75,0.0,193.0,7.0,5.0,128.0,15.44914885482357,702910321
32.867332044378784,1.0,34.75,0.0,187.0,13.0,5.0,133.0,15.44914885482357,-1545305842
32.867332044378784,1.0,41.25,0.0,189.0,11.0,5.0,140.0,15.44914885482357,-1968485784
32.867332044378784,1.0,49.5,0.0,194.0,6.0,6.0,132.0,15.44914885482357,-1822334090
32.867332044378784,1.0,41.25,0.0,159.0,41.0,5.0,94.0,15.44914885482357,119213572
32.867332044378784,1.0,43.0,0.0,169.0,31.0,6.0,129.0,15.44914885482357,2029385731
32.867332044378784,1.0,34.75,0.0,181.0,19.0,5.0,122.0,15.44914885482357,751678745
32.867332044378784,1.0,34.75,0.0,186.0,14.0,5.0,136.0,15.44914885482357,766707465
32.867332044378784,1.0,41.25,0.0,191.0,9.0,5.0,137.0,15.44914885482357,1230807402
32.867332044378784,1.0,41.25,0.0,193.0,7.0,5.0,133.0,15.44914885482357,-121876222
32.867332044378784,1.0,26.5,0.0,182.0,18.0,4.0,150.0,15.44914885482357,-1401173197
32.867332044378784,1.0,57.75,0.0,183.0,17.0,7.0,142.0,15.44914885482357,62380611
32.867332044378784,1.0,34.75,0.0,136.0,64.0,5.0,109.0,15.44914885482357,-604837291
32.867332044378784,1.0,43.0,0.0,186.0,14.0,6.0,119.0,15.44914885482357,-1060737401
