"BehaviorSpace results (NetLogo 6.1.1)"
"CoVprehension_backtracking_V10VersionSite_180520.nlogo"
"Explo_V10_Scenario2"
"05/19/2020 10:06:53:371 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Nombre-de-cas-au-départ","R0-fixé","probability-asymptomatic-infection","Temps-d'attente-pour-la-réalisation-du-test","Probabilité-que-le-test-soit-efficace","Probabilité-de-respect-du-confinement","SCENARIO","[step]","MaxI%","nb-non-S%","epidemic-duration-final","Max-Conf%","total-population-locked%","population-tested%","total-nb-tests","total-nb-contagious","contagious-detected%","contagious-lockeddown%","proportion-non-contagious-lockeddown%","proportion-total-contagious-lockeddown-tracked","proportion-total-contagious-lockeddown-symptom"
"2202","10","3","0.3","0","0.95","1","Confinement simple","183","1.15","1.6","46","1.4000000000000001","1.6500000000000001","0.44999999999999996","9","32","28.125","87.5","41.66666666666667","30.76923076923077","69.23076923076923"
"2207","10","3","0.3","0","0.95","1","Confinement simple","155","1.05","1.0999999999999999","39","1.2","1.2","0.3","6","22","27.27272727272727","81.81818181818183","45.45454545454545","33.33333333333333","66.66666666666666"
"2199","10","3","0.1","0","0.95","1","Confinement simple","214","1.3","2.0500000000000003","54","2.1","2.1","0.44999999999999996","9","41","21.951219512195124","97.5609756097561","44.44444444444444","10","90"
"2205","10","3","0.3","0","0.95","1","Confinement simple","177","1.3","1.7000000000000002","44","1.7500000000000002","1.7500000000000002","0.4","8","34","23.52941176470588","94.11764705882352","41.81818181818181","33.33333333333333","66.66666666666666"
"2204","10","3","0.3","0","0.95","1","Confinement simple","209","1.25","1.5","52","1.35","1.35","0.35000000000000003","7","30","23.333333333333332","90","38.63636363636363","30","70"
"2206","10","3","0.3","0","0.95","1","Confinement simple","201","1.4500000000000002","1.8499999999999999","50","2.1","2.1","0.5","10","37","27.027027027027028","97.2972972972973","45.45454545454545","16.666666666666664","83.33333333333334"
"2211","10","3","0.3","0","0.95","1","Confinement simple","157","0.95","1.3","39","1.55","1.55","0.4","8","26","30.76923076923077","88.46153846153845","47.72727272727273","20","80"
"2209","10","3","0.3","0","0.95","1","Confinement simple","187","1.25","1.8499999999999999","47","1.9","2","0.5","10","37","27.027027027027028","91.8918918918919","43.333333333333336","28.57142857142857","71.42857142857143"
"2208","10","3","0.3","0","0.95","1","Confinement simple","218","1.0999999999999999","1.6","55","1.95","1.95","0.5","10","32","31.25","100","47.540983606557376","0","100"
"2210","10","3","0.3","0","0.95","1","Confinement simple","194","1.0999999999999999","2","49","2.1999999999999997","2.1999999999999997","0.44999999999999996","10","40","22.5","92.5","44.776119402985074","35.714285714285715","64.28571428571429"
"2213","10","3","0.3","0","0.95","1","Confinement simple","191","1.3","2.0500000000000003","48","2.0500000000000003","2.0500000000000003","0.44999999999999996","9","41","21.951219512195124","97.5609756097561","42.857142857142854","18.181818181818183","81.81818181818183"
"2214","10","3","0.3","0","0.95","1","Confinement simple","183","1.4000000000000001","1.7500000000000002","46","1.7500000000000002","1.7500000000000002","0.5499999999999999","13","35","31.428571428571427","91.42857142857143","34.69387755102041","38.88888888888889","61.111111111111114"
"2212","10","3","0.3","0","0.95","1","Confinement simple","217","1.0999999999999999","2.1","54","2.0500000000000003","2.0500000000000003","0.4","8","42","19.047619047619047","92.85714285714286","42.64705882352941","33.33333333333333","66.66666666666666"
"2215","10","3","0.3","0","0.95","1","Confinement simple","194","1.35","1.7500000000000002","49","1.8499999999999999","1.8499999999999999","0.5","13","35","28.57142857142857","97.14285714285714","41.37931034482759","23.076923076923077","76.92307692307693"
"2217","10","3","0.3","0","0.95","1","Confinement simple","182","1.15","1.4000000000000001","46","1.35","1.35","0.35000000000000003","7","28","25","89.28571428571429","43.18181818181818","12.5","87.5"
"2222","10","3","0.3","0","0.95","1","Confinement simple","140","1.5","1.7000000000000002","35","2.1","2.1","0.5","10","34","29.411764705882355","97.05882352941177","45","33.33333333333333","66.66666666666666"
"2220","10","3","0.3","0","0.95","1","Confinement simple","182","1.35","1.7500000000000002","46","2.1999999999999997","2.1999999999999997","0.5","10","35","28.57142857142857","94.28571428571428","47.61904761904761","28.57142857142857","71.42857142857143"
"2219","10","3","0.3","0","0.95","1","Confinement simple","200","0.95","1.8499999999999999","50","1.7999999999999998","2","0.65","14","37","35.13513513513514","91.8918918918919","43.333333333333336","7.142857142857142","92.85714285714286"
"2218","10","3","0.3","0","0.95","1","Confinement simple","218","1.6","2.35","55","2.1999999999999997","2.35","0.6","13","47","25.53191489361702","93.61702127659575","42.10526315789473","20","80"
"2225","10","3","0.3","0","0.95","1","Confinement simple","164","1.05","1.4000000000000001","41","1.7500000000000002","1.7500000000000002","0.44999999999999996","9","28","32.142857142857146","100","47.16981132075472","10","90"
"2226","10","3","0.3","0","0.95","1","Confinement simple","146","1.4000000000000001","1.55","37","1.7999999999999998","1.7999999999999998","0.44999999999999996","10","31","29.03225806451613","96.7741935483871","45.45454545454545","18.181818181818183","81.81818181818183"
"2221","10","3","0.3","0","0.95","1","Confinement simple","239","2.0500000000000003","2.7","60","3.35","3.35","0.7000000000000001","14","54","25.925925925925924","100","46","33.33333333333333","66.66666666666666"
"2223","10","3","0.3","0","0.95","1","Confinement simple","204","1.4000000000000001","2.1","51","2.55","2.55","0.6","13","42","28.57142857142857","95.23809523809523","44.44444444444444","36.84210526315789","63.1578947368421"
"2227","10","3","0.3","0","0.95","1","Confinement simple","173","1.55","2.0500000000000003","43","2.3","2.3","0.44999999999999996","10","41","21.951219512195124","95.1219512195122","45.07042253521127","35.714285714285715","64.28571428571429"
"2230","10","3","0.3","0","0.95","1","Confinement simple","152","1.4500000000000002","1.95","38","1.7000000000000002","1.7000000000000002","0.44999999999999996","9","39","23.076923076923077","82.05128205128204","34.69387755102041","47.05882352941176","52.94117647058824"
"2231","10","3","0.3","0","0.95","1","Confinement simple","186","1.7999999999999998","2.4","47","2.6","2.6","0.65","16","48","27.083333333333332","95.83333333333334","37.83783783783784","45.83333333333333","54.166666666666664"
"2228","10","3","0.3","0","0.95","1","Confinement simple","238","1.05","1.6500000000000001","60","1.9","1.9","0.5","10","33","30.303030303030305","96.96969696969697","44.827586206896555","16.666666666666664","83.33333333333334"
"2232","10","3","0.3","0","0.95","1","Confinement simple","198","0.8500000000000001","1.15","50","1","1","0.35000000000000003","7","23","30.434782608695656","86.95652173913044","37.5","12.5","87.5"
"2235","10","3","0.3","0","0.95","1","Confinement simple","165","1.2","1.4500000000000002","41","1.8499999999999999","1.8499999999999999","0.5","10","29","34.48275862068966","100","45.28301886792453","23.076923076923077","76.92307692307693"
"2224","10","3","0.3","0","0.95","1","Confinement simple","294","1.6500000000000001","4.55","74","3.1","4.7","1.25","30","91","27.472527472527474","92.3076923076923","34.883720930232556","48.97959183673469","51.02040816326531"
"2239","10","3","0.3","0","0.95","1","Confinement simple","139","1.15","1.4500000000000002","35","1.6500000000000001","1.6500000000000001","0.4","8","29","27.586206896551722","89.65517241379311","46.93877551020408","20","80"
"2236","10","3","0.3","0","0.95","1","Confinement simple","167","0.8","0.8999999999999999","42","1","1","0.3","6","18","33.33333333333333","77.77777777777779","48.148148148148145","14.285714285714285","85.71428571428571"
"2233","10","3","0.3","0","0.95","1","Confinement simple","211","1.3","1.8499999999999999","53","1.9","2.1","0.5499999999999999","11","37","29.72972972972973","91.8918918918919","42.3728813559322","35.294117647058826","64.70588235294117"
"2234","10","3","0.3","0","0.95","1","Confinement simple","203","1.25","1.7000000000000002","51","1.7000000000000002","1.7000000000000002","0.44999999999999996","10","34","26.47058823529412","91.17647058823529","40.38461538461539","30.76923076923077","69.23076923076923"
"2237","10","3","0.3","0","0.95","1","Confinement simple","173","1.3","1.6","43","1.8499999999999999","1.8499999999999999","0.5","10","32","31.25","93.75","47.368421052631575","0","100"
"2229","10","3","0.3","0","0.95","1","Confinement simple","251","1.4000000000000001","2.25","63","2.1999999999999997","2.45","0.6","13","45","26.666666666666668","93.33333333333333","39.130434782608695","45.45454545454545","54.54545454545454"
"2240","10","3","0.3","0","0.95","1","Confinement simple","175","1.3","1.5","44","1.6500000000000001","1.6500000000000001","0.44999999999999996","11","30","30","93.33333333333333","42.857142857142854","25","75"
"2216","10","3","0.3","0","0.95","1","Confinement simple","443","56.10000000000001","80.30000000000001","111","65.5","78.95","24.15","505","1606","29.950186799501864","95.33001245330013","10.152582159624412","65.86572438162544","34.13427561837456"
"2241","10","3","0.3","0","0.95","1","Confinement simple","177","1.4000000000000001","1.9","44","2","2","0.4","9","38","21.052631578947366","86.8421052631579","45","38.46153846153847","61.53846153846154"
"2238","10","3","0.3","0","0.95","1","Confinement simple","234","2","2.4","59","2.65","2.65","0.7000000000000001","14","48","29.166666666666668","91.66666666666666","44.303797468354425","22.22222222222222","77.77777777777779"
"2243","10","3","0.3","0","0.95","1","Confinement simple","162","1.25","1.7000000000000002","41","1.6500000000000001","1.6500000000000001","0.44999999999999996","9","34","26.47058823529412","94.11764705882352","39.62264150943396","25","75"
"2242","10","3","0.3","0","0.95","1","Confinement simple","226","1.4500000000000002","2.4","57","2.55","2.55","0.6","12","48","25","97.91666666666666","41.9753086419753","29.411764705882355","70.58823529411765"
"2244","10","3","0.3","0","0.95","1","Confinement simple","182","1.05","1.6","46","1.6500000000000001","1.6500000000000001","0.44999999999999996","9","32","28.125","93.75","43.39622641509434","10","90"
"2253","10","3","0.3","0","0.95","1","Confinement simple","148","1.0999999999999999","1.3","37","1.4000000000000001","1.4000000000000001","0.35000000000000003","7","26","26.923076923076923","92.3076923076923","42.857142857142854","30","70"
"2247","10","3","0.3","0","0.95","1","Confinement simple","179","1.05","1.55","45","1.55","1.55","0.4","9","31","25.806451612903224","93.54838709677419","42","20","80"
"2245","10","3","0.3","0","0.95","1","Confinement simple","189","0.8500000000000001","1.2","47","1.35","1.35","0.35000000000000003","8","24","29.166666666666668","87.5","47.5","12.5","87.5"
"2246","10","3","0.3","0","0.95","1","Confinement simple","202","1.05","1.6500000000000001","51","1.7000000000000002","1.7000000000000002","0.44999999999999996","9","33","27.27272727272727","87.87878787878788","46.2962962962963","0","100"
"2248","10","3","0.3","0","0.95","1","Confinement simple","202","1.35","1.7000000000000002","51","1.9","1.9","0.44999999999999996","9","34","26.47058823529412","97.05882352941177","43.103448275862064","30.76923076923077","69.23076923076923"
"2250","10","3","0.3","0","0.95","1","Confinement simple","201","1","1.6500000000000001","50","1.7500000000000002","1.8499999999999999","0.5499999999999999","11","33","33.33333333333333","90.9090909090909","40","35.294117647058826","64.70588235294117"
"2252","10","3","0.3","0","0.95","1","Confinement simple","197","1.0999999999999999","1.95","49","1.4500000000000002","1.9","0.5","11","39","25.64102564102564","84.61538461538461","40","37.5","62.5"
"2251","10","3","0.3","0","0.95","1","Confinement simple","220","1.4000000000000001","1.7999999999999998","55","1.8499999999999999","1.8499999999999999","0.44999999999999996","12","36","25","97.22222222222221","41.66666666666667","25","75"
"2256","10","3","0.3","0","0.95","1","Confinement simple","183","1.9","2.15","46","2.25","2.25","0.5499999999999999","11","43","25.581395348837212","90.69767441860465","43.47826086956522","26.666666666666668","73.33333333333333"
"2254","10","3","0.3","0","0.95","1","Confinement simple","211","1.2","1.7000000000000002","53","1.6500000000000001","1.6500000000000001","0.4","8","34","23.52941176470588","85.29411764705883","45.28301886792453","11.11111111111111","88.88888888888889"
"2257","10","3","0.3","0","0.95","1","Confinement simple","181","1.25","1.9","45","2.1999999999999997","2.1999999999999997","0.4","10","38","21.052631578947366","94.73684210526315","47.05882352941176","33.33333333333333","66.66666666666666"
"2255","10","3","0.3","0","0.95","1","Confinement simple","217","1.05","1.7999999999999998","54","1.9","1.9","0.4","8","36","22.22222222222222","91.66666666666666","44.06779661016949","33.33333333333333","66.66666666666666"
"2259","10","3","0.3","0","0.95","1","Confinement simple","157","1.4500000000000002","2.1","39","2.25","2.25","0.5499999999999999","12","42","26.190476190476193","100","42.465753424657535","21.428571428571427","78.57142857142857"
"2249","10","3","0.3","0","0.95","1","Confinement simple","276","1.7000000000000002","3.65","69","2.25","3.6999999999999997","0.8999999999999999","18","73","24.65753424657534","90.41095890410958","31.958762886597935","58.139534883720934","41.86046511627907"
"2261","10","3","0.3","0","0.95","1","Confinement simple","141","1.2","1.35","35","1.5","1.5","0.44999999999999996","9","27","33.33333333333333","88.88888888888889","42.857142857142854","25","75"
"2262","10","3","0.3","0","0.95","1","Confinement simple","168","1.05","1.55","42","1.6500000000000001","1.6500000000000001","0.4","8","31","25.806451612903224","93.54838709677419","44.230769230769226","20","80"
"2258","10","3","0.3","0","0.95","1","Confinement simple","223","1.25","1.7000000000000002","56","1.6","1.6","0.4","8","34","23.52941176470588","82.35294117647058","36.36363636363637","50","50"
"2260","10","3","0.3","0","0.95","1","Confinement simple","197","1.55","2.15","49","2.1999999999999997","2.3","0.6","12","43","27.906976744186046","95.34883720930233","38.80597014925373","40","60"
"2263","10","3","0.3","0","0.95","1","Confinement simple","195","1","1.4500000000000002","49","1.55","1.55","0.4","8","29","27.586206896551722","86.20689655172413","44.44444444444444","27.27272727272727","72.72727272727273"
"2266","10","3","0.3","0","0.95","1","Confinement simple","177","1.7999999999999998","2.4","44","2.75","2.75","0.6","12","48","25","97.91666666666666","41.9753086419753","42.857142857142854","57.14285714285714"
"2265","10","3","0.3","0","0.95","1","Confinement simple","183","1.05","1.55","46","1.7500000000000002","1.7500000000000002","0.4","9","31","25.806451612903224","93.54838709677419","47.27272727272727","11.11111111111111","88.88888888888889"
"2267","10","3","0.3","0","0.95","1","Confinement simple","195","1.35","1.6500000000000001","49","1.6","1.6","0.4","10","33","24.242424242424242","90.9090909090909","43.39622641509434","11.11111111111111","88.88888888888889"
