"BehaviorSpace results (NetLogo 6.1.1)"
"CoVprehension_backtracking_V11VersionSite_250520.nlogo"
"Explo_V11_Scenario-1-2"
"05/26/2020 00:09:04:623 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Nombre-de-cas-au-départ","R0-fixé","probability-asymptomatic-infection","Temps-d'attente-pour-la-réalisation-du-test","Probabilité-que-le-test-soit-efficace","Probabilité-de-respect-du-confinement","fixed-seed?","SCENARIO","Repartition-initiale-des-malades","[step]","MaxI%","nb-non-S%","epidemic-duration-final","Max-Conf%","total-population-locked%"
"2340","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","376","55.55","83.45","94","65.8","82.19999999999999"
"2352","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","225","2.5","3.35","56","3.75","3.75"
"2355","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","186","2.6","3.8","47","3.6999999999999997","4.1000000000000005"
"2357","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","172","2.35","2.75","43","2.9499999999999997","2.9499999999999997"
"2359","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","172","2.35","2.85","43","3.05","3.05"
"2358","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","206","2.75","4.15","52","4.5","4.5"
"2362","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","179","2.1999999999999997","2.7","45","2.65","2.65"
"2360","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","212","2.9499999999999997","4.5","53","4.3999999999999995","4.6"
"2364","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","191","2.75","3.65","48","3.6999999999999997","3.9"
"2366","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","187","2.3","3.15","47","2.9499999999999997","2.9499999999999997"
"2350","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","395","52.65","80.7","99","66.5","80.35"
"2365","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","204","2","2.85","51","2.55","2.75"
"2353","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","379","59.150000000000006","84.5","95","70.15","83.45"
"2363","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","237","2.5","3.4000000000000004","59","3.75","3.75"
"2370","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","178","2.3","3.1","45","2.8000000000000003","2.8000000000000003"
"2368","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","202","2.15","3.1","51","2.85","2.85"
"2371","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","191","2","2.7","48","2.75","2.75"
"2372","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","167","1.8499999999999999","2.4","42","2.6","2.6"
"2356","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","400","69.19999999999999","87.2","100","77.3","86.05000000000001"
"2373","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","174","2.35","2.85","44","2.65","2.65"
"2367","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","267","2.1999999999999997","4.35","67","3.5999999999999996","4.3999999999999995"
"2361","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","373","62.8","86.35000000000001","93","71.55","85.65"
"2380","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","157","2.1","2.8000000000000003","39","2.9000000000000004","2.9000000000000004"
"2378","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","179","2.4","3.2","45","3.3000000000000003","3.3000000000000003"
"2376","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","203","3.4000000000000004","5.3","51","5.55","5.55"
"2375","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","227","2.3","3.5000000000000004","57","3.5000000000000004","3.5999999999999996"
"2384","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","157","2.1","2.75","39","2.8000000000000003","2.8000000000000003"
"2381","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","199","2.9499999999999997","3.9","50","4.3999999999999995","4.3999999999999995"
"2369","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","374","49.8","81.69999999999999","94","64.2","82.75"
"2382","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","210","2.8000000000000003","3.6999999999999997","53","4.05","4.05"
"2383","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","201","1.7500000000000002","2.55","50","2.1","2.35"
"2385","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","193","2.55","4.2","48","4.05","4.1000000000000005"
"2388","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","206","3.1","5.65","52","5.5","5.800000000000001"
"2374","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","386","70.19999999999999","87.55","97","77.2","86.95"
"2389","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","192","2.4","3.25","48","3.3000000000000003","3.3000000000000003"
"2377","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","390","70.39999999999999","88.8","98","77.5","87.25"
"2395","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","185","1.4500000000000002","2.1999999999999997","46","1.4500000000000002","1.95"
"2379","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","425","49.6","84.39999999999999","106","59.9","82.8"
"2393","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","241","2.9499999999999997","4.3","60","4.55","4.6"
"2386","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","368","58.550000000000004","83.1","92","69.75","81.8"
"2398","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","228","3","6.15","57","5.65","6.4"
"2387","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","388","72.6","86.65","97","79","85.5"
"2400","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","176","2.55","3.1","44","3.65","3.65"
"2392","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","307","3.15","5.4","77","4.35","5.3"
"2401","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","189","1.3","2","47","1.9","1.9"
"2391","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","372","50.55","82.45","93","66.05","82.19999999999999"
"2402","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","185","1.6500000000000001","1.8499999999999999","46","2.0500000000000003","2.0500000000000003"
"2399","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","260","2.3","5.25","65","4.7","5.4"
"2403","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","192","2.0500000000000003","2.5","48","2.6","2.6"
"2394","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","384","50.849999999999994","81.39999999999999","96","64.35","81.75"
"2404","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","172","2.1","2.65","43","2.9000000000000004","2.9000000000000004"
"2406","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","167","2.0500000000000003","2.65","42","2.75","2.75"
"2390","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","417","64.45","87.1","104","73.65","85.75"
"2405","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","186","1.9","2.4","47","2.5","2.5"
"2397","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","382","54.6","81.45","96","62.55","80.45"
"2396","18","4","0.3","0","0.95","1","false","Confinement simple","Aléatoire","389","63.74999999999999","86.3","97","74","85.15"
"2407","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","177","1.7500000000000002","2.1999999999999997","44","2.35","2.35"
"2409","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","188","1.5","2","47","2","2"
"2411","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","166","1.6","2.15","42","2.35","2.35"
"2410","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","174","1.7500000000000002","2.1","44","1.95","1.95"
"2412","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","161","1.6","1.7500000000000002","40","1.7500000000000002","1.7500000000000002"
"2417","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","158","1.7000000000000002","2.4","40","2.55","2.55"
"2419","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","165","2.55","3","41","3.35","3.35"
"2420","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","176","2.25","2.75","44","2.65","2.65"
"2413","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","258","2.3","4.45","65","4","4.6"
"2422","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","193","2.25","3","48","3.15","3.15"
"2421","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","205","2.5","3","51","3","3"
"2408","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","354","66.14999999999999","85.2","89","75.5","84.75"
"2426","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","157","1.8499999999999999","2.15","39","2","2"
"2427","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","159","1.5","1.8499999999999999","40","1.9","1.9"
"2423","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","207","1.6500000000000001","2.25","52","2.1999999999999997","2.1999999999999997"
"2414","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","363","61.650000000000006","81.05","91","70.55","81.05"
"2415","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","370","62.64999999999999","84.7","93","71.35000000000001","83.3"
"2429","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","179","2.1999999999999997","2.75","45","2.9499999999999997","2.9499999999999997"
"2430","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","178","1.6500000000000001","2.25","45","2.25","2.25"
"2416","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","379","66.3","84.5","95","74.95","84.65"
"2431","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","156","2.15","2.6","39","2.15","2.15"
"2418","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","374","72.95","86.95","94","78.45","85.3"
"2432","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","172","1.95","2.65","43","2.9000000000000004","2.9000000000000004"
"2433","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","171","2.85","3.35","43","3.4000000000000004","3.4000000000000004"
"2435","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","189","2.5","3.3000000000000003","47","3.3000000000000003","3.3000000000000003"
"2437","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","182","1.9","2.3","46","2.4","2.4"
"2434","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","243","2.15","3.2","61","3.3000000000000003","3.3000000000000003"
"2424","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","404","51.55","78.05","101","61.1","77.3"
"2425","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","414","49.85","82.3","104","62.1","81.8"
"2439","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","168","1.55","1.8499999999999999","42","1.95","1.95"
"2440","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","164","2","2.85","41","2.8000000000000003","2.8000000000000003"
"2442","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","169","2.15","3.15","42","3.35","3.55"
"2443","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","173","2.6","3.05","43","3.2","3.2"
"2428","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","388","62.2","83.55","97","71.35000000000001","82.95"
"2441","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","184","1.55","2.15","46","2.1","2.25"
"2445","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","168","1.7500000000000002","2","42","2.1","2.1"
"2444","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","215","1.8499999999999999","2.45","54","2.5","2.5"
"2448","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","199","2.25","3.3000000000000003","50","3.5999999999999996","3.5999999999999996"
"2438","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","287","2.25","5.1499999999999995","72","3.15","5.35"
"2436","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","382","66.2","85.5","96","75.35","83.95"
"2450","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","191","2.1","2.8000000000000003","48","2.45","2.65"
"2455","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","188","1.6","2","47","2.3","2.3"
"2458","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","170","1.8499999999999999","2.1999999999999997","43","2.55","2.55"
"2456","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","187","2.55","3.45","47","3.45","3.45"
"2446","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","390","75.25","89.60000000000001","98","80.65","87.64999999999999"
"2459","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","212","2.35","3.45","53","3.25","3.5000000000000004"
"2447","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","371","58.95","85","93","69.15","83.85000000000001"
"2462","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","183","1.6500000000000001","2.1999999999999997","46","2.4","2.4"
"2463","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","182","1.95","2.5","46","2.5","2.65"
"2461","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","225","2.0500000000000003","2.9000000000000004","56","2.75","2.9000000000000004"
"2449","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","379","54.35","81.65","95","66.35","81.05"
"2452","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","358","55.05","83.95","90","67","83.45"
"2464","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","172","1.5","1.7999999999999998","43","1.7999999999999998","1.7999999999999998"
"2466","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","170","2.35","2.75","43","3.05","3.05"
"2451","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","392","72.7","86.95","98","80.9","85.55"
"2465","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","185","2.25","2.85","46","3.05","3.05"
"2454","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","405","59","86.95","101","68.7","85.2"
"2467","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","171","2.35","3.1","43","2.9499999999999997","2.9499999999999997"
"2470","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","164","2","2.4","41","2.6","2.6"
"2457","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","424","67.35","88.4","106","75.64999999999999","87.05000000000001"
"2469","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","181","2.3","3.5000000000000004","45","3.4000000000000004","3.5000000000000004"
"2460","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","376","64.55","84.75","94","73.65","84.5"
"2473","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","145","2.3","2.8000000000000003","36","3.2","3.2"
"2453","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","464","55.05","85.85000000000001","116","67.05","85.39999999999999"
"2471","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","185","2","2.85","46","2.9000000000000004","2.9000000000000004"
"2472","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","182","2.65","3.2","46","3.1","3.1"
"2477","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","157","1.5","2.15","39","2.3","2.3"
"2475","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","184","2.25","2.8000000000000003","46","3.05","3.05"
"2476","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","188","1.4500000000000002","1.8499999999999999","47","2.15","2.15"
"2478","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","184","1.7500000000000002","2.0500000000000003","46","2.3","2.3"
"2480","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","183","1.95","2.5","46","2.65","2.65"
"2479","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","201","2.25","2.9000000000000004","50","2.55","2.85"
"2474","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","262","2.25","3.5999999999999996","66","3","3.75"
"2481","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","188","2.25","2.75","47","2.8000000000000003","2.8000000000000003"
"2486","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","155","2.0500000000000003","2.35","39","2.3","2.3"
"2482","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","204","1.6","2.15","51","2.15","2.15"
"2485","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","202","2.7","4.05","51","3.95","3.95"
"2487","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","182","1.5","2.0500000000000003","46","1.8499999999999999","1.8499999999999999"
"2484","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","226","2.1","4.15","57","3.5999999999999996","4.2"
"2488","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","200","1.95","2.7","50","2.9499999999999997","2.9499999999999997"
"2490","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","193","1.9","3.15","48","3.3000000000000003","3.3000000000000003"
"2489","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","213","2.85","3.55","53","3.65","3.65"
"2493","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","163","1.7500000000000002","1.9","41","2.1999999999999997","2.1999999999999997"
"2468","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","470","61.35","85","118","70.05","83.3"
"2495","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","183","1.55","1.8499999999999999","46","2.1","2.1"
"2483","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","344","57.4","81.39999999999999","86","67.80000000000001","80.4"
"2494","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","195","2.45","4.05","49","4.45","4.45"
"2491","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","245","1.8499999999999999","2.9000000000000004","61","2.5","2.85"
"2497","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","162","1.7000000000000002","1.9","41","2","2"
"2498","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","195","1.95","2.4","49","2.45","2.45"
"2502","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","179","1.6","1.95","45","2.0500000000000003","2.0500000000000003"
"2500","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","202","1.8499999999999999","2.5","51","2.55","2.55"
"2503","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","182","1.5","1.7000000000000002","46","2.0500000000000003","2.0500000000000003"
"2501","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","221","2.25","2.65","55","2.45","2.85"
"2504","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","203","1.5","2.0500000000000003","51","1.9","1.9"
"2506","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","184","2.25","3.05","46","2.65","2.75"
"2492","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","388","63.949999999999996","86.25","97","76.64999999999999","86.5"
"2509","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","165","2.8000000000000003","3.45","41","3.75","3.75"
"2505","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","212","1.6500000000000001","2.3","53","2.3","2.3"
"2510","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","183","1.6","2.1","46","2.25","2.25"
"2507","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","217","2.55","3.4000000000000004","54","3.5000000000000004","3.5000000000000004"
"2496","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","388","68.55","85.15","97","75.94999999999999","84.35000000000001"
"2515","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","163","2.0500000000000003","2.25","41","2.0500000000000003","2.0500000000000003"
"2511","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","244","2.35","5.6000000000000005","61","4.45","5.7"
"2513","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","202","1.9","2.55","51","2.6","2.6"
"2499","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","392","71.35000000000001","88.1","98","77.3","86.45"
"2514","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","200","1.6","2.45","50","2.45","2.45"
"2521","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","153","1.55","1.7500000000000002","38","1.7999999999999998","1.7999999999999998"
"2518","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","172","1.7500000000000002","2","43","2.4","2.4"
"2517","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","187","2.4","4.15","47","4.3999999999999995","4.3999999999999995"
"2512","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","279","1.7500000000000002","3.65","70","3.15","3.6999999999999997"
"2516","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","229","2.4","3.35","57","3.45","3.65"
"2524","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","156","2.6","3.3000000000000003","39","3.4000000000000004","3.4000000000000004"
"2519","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","225","2.15","4.2","56","3.75","4.05"
"2508","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","395","66.4","86.2","99","76.5","86.2"
"2523","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","197","2.35","2.9499999999999997","49","3.05","3.05"
"2529","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","135","2","2.15","34","2.5","2.5"
"2527","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","183","1.7999999999999998","2.35","46","2.1999999999999997","2.1999999999999997"
"2531","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","179","2.1999999999999997","2.55","45","2.6","2.6"
"2533","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","165","1.7999999999999998","2.15","41","2.5","2.5"
"2536","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","151","1.6500000000000001","2.1999999999999997","38","2.45","2.45"
"2522","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","358","63.05","83","90","73.4","81.85"
"2528","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","258","2.1","4.2","65","3.2","4.1000000000000005"
"2535","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","187","1.7000000000000002","1.9","47","1.95","1.95"
"2537","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","168","2.0500000000000003","2.5","42","2.7","2.7"
"2520","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","403","74.5","91.35","101","79.85","89.1"
"2532","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","237","1.9","2.65","59","2.65","2.65"
"2534","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","232","1.7500000000000002","2.8000000000000003","58","2.85","3"
"2539","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","188","2.15","2.6","47","2.45","2.45"
"2538","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","196","2.15","2.85","49","3.1","3.1"
"2525","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","366","57.85","80","92","67.35","79.85"
"2541","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","156","2.0500000000000003","2.3","39","2.55","2.55"
"2540","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","186","1.7999999999999998","2.15","47","1.95","1.95"
"2526","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","387","71.39999999999999","86.4","97","79.45","85.5"
"2545","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","151","2.1","2.4","38","2.4","2.4"
"2543","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","179","2.8000000000000003","3.25","45","3.5999999999999996","3.5999999999999996"
"2546","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","170","1.8499999999999999","2.25","43","2.25","2.25"
"2542","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","214","2.1","2.75","54","2.75","3"
"2530","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","401","64.14999999999999","85.65","100","72.7","83.75"
"2548","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","187","3.05","4.35","47","4.9","4.9"
"2544","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","213","2.6","3.6999999999999997","53","4.1000000000000005","4.1000000000000005"
"2550","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","175","1.95","2.45","44","2.5","2.5"
"2553","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","143","1.25","1.6","36","1.8499999999999999","1.8499999999999999"
"2551","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","173","1.4500000000000002","1.6500000000000001","43","1.8499999999999999","1.8499999999999999"
"2552","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","176","1.7500000000000002","2.5","44","2.1999999999999997","2.1999999999999997"
"2554","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","153","1.4000000000000001","1.6","38","1.6","1.6"
"2549","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","227","2.25","3.15","57","3.1","3.1"
"2555","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","165","1.4500000000000002","1.7000000000000002","41","2","2"
"2556","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","160","1.5","1.6500000000000001","40","1.8499999999999999","1.8499999999999999"
"2558","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","171","1.4000000000000001","1.6","43","1.95","1.95"
"2561","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","182","1.7999999999999998","2.3","46","2.6","2.6"
"2559","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","189","1.4000000000000001","1.7999999999999998","47","2.1","2.1"
"2562","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","168","1.35","1.8499999999999999","42","2.0500000000000003","2.0500000000000003"
"2560","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","195","1.5","2.1999999999999997","49","2.25","2.25"
"2567","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","170","1.4000000000000001","1.7999999999999998","43","2","2"
"2563","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","211","2.0500000000000003","2.25","53","2.1","2.1"
"2547","18","4","0.3","0","0.95","1","false","Confinement simple","Concentrés","398","54.1","82","100","63.3","81.75"
"2564","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","206","1.3","1.7000000000000002","52","1.8499999999999999","1.8499999999999999"
"2566","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","200","1.9","3.4000000000000004","50","3.2","3.5000000000000004"
"2569","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","181","1.6","1.8499999999999999","45","1.95","1.95"
"2570","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","191","1.5","1.7500000000000002","48","1.8499999999999999","1.8499999999999999"
"2568","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","218","1.55","2.0500000000000003","55","1.7500000000000002","2"
"2571","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","186","1.7000000000000002","2.0500000000000003","47","1.9","1.9"
"2572","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","170","1.7999999999999998","1.95","43","2.0500000000000003","2.0500000000000003"
"2573","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","157","1.3","1.7500000000000002","39","1.4500000000000002","1.6"
"2577","18","4","0.3","0","0.95","1","false","Confinement simple","Bien répartis","128","1.6500000000000001","1.7000000000000002","32","1.7999999999999998","1.7999999999999998"
